tradingDay,logR,buyP,sellP,ideal
20150401,0.0344217163665685,1.6096535442183035,-1.8599300854957703,0.8321326403288174
20150402,0.003771877517767408,1.9016122437981813,-2.1524482872146886,0.7872871384442592
20150403,0.012178539620481228,1.61433867468737,-1.8714014021594687,0.7486869348714719
20150407,0.007801489092077974,1.3462219720074478,-1.6022439701274491,0.7159977875098679
20150408,-0.008648288877835515,0.15985506454512774,-0.4166493058518397,0.7093994451941946
20150409,-0.02093460774436617,-0.8313829642476013,0.5705961638204979,0.7245604288025167
20150410,0.008880451805937222,-0.9525323725898892,0.6894663733758903,0.7423593490089262
20150413,0.00991864718292905,-0.8790985131783987,0.6139641225330325,0.7585179036111065
20150414,-0.007285474738387419,-1.0928734677884238,0.8277599318015173,0.779379757470609
20150415,-0.010000842128841132,-0.09590190000066336,-0.18551410667374008,0.7781126071905307
20150416,0.034661296329942005,0.8075510071068454,-1.087223264971774,0.7569904179398009
20150417,0.0018981972830802653,0.09869018576397086,-0.3934438543284746,0.7512821898302195
20150420,-0.017096312671410898,-0.3457810396937515,0.05167180275735452,0.7553600618602454
20150421,0.02743518974853926,0.2715662991896661,-0.5652929812134132,0.7458608830937877
20150422,0.014728993844041615,0.4783121759837196,-0.7730046219736755,0.7318017058702664
20150423,0.03391048496911266,1.197968142662026,-1.4930064428113137,0.7019059471299104
20150424,0.006138123119178086,1.030856019012154,-1.3279918823046544,0.675661484352133
20150427,0.00857810264983984,1.340041733200939,-1.6371879584465956,0.6426148115187644
20150428,-0.03023552116415285,0.3190935200411843,-0.6165052707394932,0.6320258130694787
20150429,0.01576802864965031,0.6772966414209478,-0.9738220706540892,0.6135669818074202
20150430,-0.01384135106348428,-0.06867912271990344,-0.2303420483195677,0.6114896684547844
20150504,0.013933476693787954,0.27055760119510164,-0.5692840493955276,0.601952683850087
20150505,-0.04293672899582111,-0.2960111543434337,-0.012276156168029632,0.604765481519505
20150506,-0.009584787672218115,-0.9145395846758688,0.60851799290274,0.6212130932810966
20150507,-0.006928949825202532,-0.671082392764697,0.3594140068397274,0.6322368852908203
20150508,0.012996182583201538,0.5401010797913192,-0.8801452723069573,0.6162741312252237
20150511,0.02809073486651509,0.7861619682418212,-1.1323766838520966,0.5948239913365804
20150512,9.79951983136391e-05,0.4661400261628836,-0.8176517947943388,0.5803507695374195
20150513,-0.014352506224400478,0.4048043538172169,-0.7661285484475715,0.5671091834178764
20150514,-0.008128950573737033,1.127835435729666,-1.5269720163066265,0.5375071648649002
20150515,-0.003870480655897029,1.0280229846520488,-1.4266318252924255,0.5101073531148707
20150518,-0.011818564916150107,0.033691217120189236,-0.4553901546988343,0.5043057590872828
20150519,0.02821907024982585,0.9214052637651652,-1.3527767929265413,0.4788583849345127
20150520,0.013442246813977385,1.5142036416980194,-1.954003719148468,0.4402683038877509
20150521,0.02739140659191276,2.5610124489618737,-3.00928632721008,0.3785467434716112
20150522,0.022826482207776763,3.0876521645923036,-3.532010138113665,0.3052861001683241
20150525,0.01859699885741281,3.7175141830477023,-4.165722275879431,0.218122291027294
20150526,0.015918623721932722,4.350262455375365,-4.806927321402407,0.11693653861671145
20150527,-0.014468160895912938,3.1003095250947417,-3.5945396407706776,0.0427989676765159
20150528,-0.056153507163131895,1.575797860484794,-2.096547487544203,0.0018824192211375206
20150529,-0.004143572752883392,0.916091244406366,-1.439838277774828,0.0
20150601,0.04434123472372596,1.9399087879293355,-2.4671849331180087,0.0
20150602,0.019967319616007968,2.7743789199397977,-3.306746646864556,0.0
20150603,0.004036840982250673,2.539942177057257,-3.0713008888337687,0.0
20150604,0.012593369600463507,2.189666207830593,-2.73106351915529,0.0
20150605,0.013533014282584315,2.1677626470907225,-2.704846089845612,0.0
20150608,0.017294582819585853,2.357516452520525,-2.893536762343033,0.0
20150609,-0.009804911427085384,2.219180704019696,-2.7561010919593736,0.0
20150610,0.0020459057069207275,2.2931110800186763,-2.8286952105164485,0.0
20150611,-0.003972881452704912,2.2555668288537447,-2.791815509361549,0.0
20150612,0.018604851425448,3.1680854762866497,-3.7239890933432136,0.0
20150615,-0.002145299510321111,3.026873592372729,-3.5830986313074984,0.0
20150616,-0.03841032160922861,2.4317550988179635,-2.992317047576506,0.0
20150617,0.007992970928924129,2.9022815855031823,-3.465220286860314,0.0
20150618,-0.02911372130476105,2.4120408112380143,-2.9786215449577087,0.0
20150619,-0.06949049528113661,1.158479918055885,-1.7319162937318733,0.0
20150623,0.03233843063828516,1.1688612501562083,-1.7437806504506563,0.0
20150624,0.02867686004677573,1.7354027399832868,-2.3095262305285056,0.0
20150625,-0.04722893352447766,0.9729119734549041,-1.5515953086109031,0.0
20150626,-0.08873722905227352,-0.2500367539001521,-0.3305478655562483,0.0
20150629,-0.033483363266575306,-0.9806655527201056,0.3947132478874782,0.014543214501850798
20150630,0.06394334405482495,0.06681520837497394,-0.6527629709911408,0.0060419067662073654
20150701,-0.049899529287430036,-0.6394496766622672,0.05401017842742346,0.01308452567395912
20150702,-0.0476976611682237,-1.5486434024612452,0.9638837790133408,0.04013756504673166
20150703,-0.05481316608461021,-2.6166818677991883,2.0384385316624822,0.09076564610467333
20150706,0.013055406103642742,-2.755448784502713,2.1781182437086035,0.1444575528742037
20150707,-0.04390486669110602,-2.849508063350576,2.251687593922468,0.19997288463477908
20150708,-0.0579151706964375,-3.937724818664752,3.3467654745962245,0.2795113185165813
20150709,0.08067450804564183,-2.2710158950754744,1.6620322356654855,0.3221658642953219
20150710,0.06711364017068283,-0.4814154433007506,-0.13880399829442255,0.3253143707487963
20150713,0.03776484620079154,0.6411767520132827,-1.290273049423838,0.3034193266355774
20150714,-0.043914270681846335,0.2901081457506025,-0.9532907527678642,0.289078756144857
20150715,-0.05464099695917902,-0.6690659913570132,0.0044646801899049186,0.295822992220706
20150716,0.011152578161194773,-0.9947624495953912,0.31475160768735444,0.3095476360089081
20150717,0.04770481348464586,-0.7890002304286142,0.10117363261117863,0.31865172190452845
20150720,-0.0015502009408318062,-0.8722474960235748,0.18506334687973186,0.32959495702732106
20150721,0.004816382585578939,-0.6905678404022682,-0.00024258715789054087,0.3364977243854489
20150722,-0.010851666934519487,-0.7044099046875939,0.013626737607184736,0.3437053442836111
20150723,0.024884789245206342,-0.2894097973163307,-0.40286355869519,0.3417650795524321
20150724,-0.01959880806872969,-0.7106578297209395,0.01481831653453503,0.34904947764805594
20150727,-0.08826962279443598,-2.0610949092922497,1.3657006186403706,0.3860488341646629
20150728,0.00039292279572694487,-1.957484117496224,1.2610359946985177,0.4207561072760074
20150729,0.042633153381406816,-1.1964623531113543,0.501566083366773,0.4387395238075221
20150730,-0.04102514015293197,-1.4333635153700055,0.7326212995580553,0.4618646145559189
20150731,0.013538933613936616,-0.8587488612778849,0.15413475571562915,0.4723017202372853
20150803,0.021171298081997983,-0.6594667899789934,-0.04905683657707923,0.4783077060981503
20150804,0.03457435862365176,-0.30842253549376825,-0.39855807924837,0.4766092345021075
20150805,-0.02045477990147048,-0.7729814379005062,0.06843805314804909,0.4851603055188892
20150806,0.025772029809935773,-0.3150181484772865,-0.3847803535540911,0.483693122761013
20150807,0.00887747832492763,0.3182438119850877,-0.9957278920860058,0.46856194993613
20150810,0.040280728061991324,1.1440957533087088,-1.8168937441191229,0.4353182674736134
20150811,-0.004499105815176877,0.6728054422606792,-1.3338305323650634,0.4125842466626258
20150812,-0.026277242453354242,0.7875122964494009,-1.4419671572408177,0.387405517811242
20150813,0.021625474703820625,1.0966742399005818,-1.748912043131066,0.35545183089466337
